,droupout_rate,Y/N
NCT00365846,0.0344827586206896,1
NCT03832738,0.2565789473684211,1
NCT03179605,0.0454545454545454,1
NCT00255723,0.0412371134020618,1
NCT02707055,0.0909090909090909,1
NCT00176462,0.0,0
NCT00540228,0.003976143141153,1
NCT02788773,0.0,0
NCT03230097,0.62,1
NCT02608684,0.1428571428571428,1
NCT01623869,0.0,0
NCT02281383,0.15,1
NCT02176031,0.5714285714285714,1
NCT00812929,0.0,0
NCT04919564,0.0333333333333333,1
NCT00575887,0.0,0
NCT01008904,0.1379310344827586,1
NCT01977456,0.1851851851851851,1
NCT00004547,0.2819148936170212,1
NCT00512096,0.2333333333333333,1
NCT00262925,0.9166666666666666,1
NCT00109837,0.2911392405063291,1
NCT03650452,0.1063829787234042,1
NCT00494585,0.0,0
NCT00411749,0.0,0
NCT02609503,0.1379310344827586,1
NCT00796549,1.0,1
NCT03499899,1.0,1
NCT02589847,0.4632352941176471,1
NCT03009045,0.1590909090909091,1
NCT01658436,1.0,1
NCT01690546,0.2571428571428571,1
NCT02301364,0.0,0
NCT00365144,0.0,0
NCT04225026,0.6153846153846154,1
NCT01900249,0.0588235294117647,1
NCT02412228,0.0,0
NCT00481832,0.0,0
NCT02360371,0.1546391752577319,1
NCT02141295,0.9898477157360406,1
NCT00760461,1.0,1
NCT00793546,1.0,1
NCT01135511,0.0666666666666666,1
NCT01978184,0.3173076923076923,1
NCT02267356,0.0253164556962025,1
NCT01648140,0.3063063063063063,1
NCT02193828,0.0263157894736842,1
NCT01928680,0.0,0
NCT00191308,0.0333333333333333,1
NCT01698333,0.0,0
NCT00613171,0.5185185185185185,1
NCT03008915,0.0,0
NCT04480710,0.0851063829787234,1
NCT03325114,1.0,1
NCT02925793,0.2507645259938837,1
NCT01545648,0.0,0
NCT00436332,0.988095238095238,1
NCT00151996,0.16,1
NCT03629080,0.2650602409638554,1
NCT01198132,0.3023255813953488,1
NCT02046980,0.0368663594470046,1
NCT02864381,1.0,1
NCT00776594,0.0588235294117647,1
NCT02955186,0.18,1
NCT00921024,0.0551181102362204,1
NCT00318136,0.9574468085106383,1
NCT00853125,0.1,1
NCT02120300,0.0327868852459016,1
NCT00884377,0.0535714285714285,1
NCT01539590,0.6,1
NCT00524680,0.0878378378378378,1
NCT00869323,0.5,1
NCT00494026,1.0,1
NCT00775593,0.1166666666666666,1
NCT02582684,0.1393442622950819,1
NCT01951157,1.0,1
NCT01186458,0.25,1
NCT01157091,0.0,0
NCT00832299,0.0,0
NCT02520141,0.0163934426229508,1
NCT02376257,0.0,0
NCT02468583,0.0,0
NCT00447226,1.0,1
NCT02111863,0.0,0
NCT00619684,0.0,0
NCT00706342,1.0,1
NCT03538015,1.0,1
NCT00479167,1.0,1
NCT00368927,0.1311475409836065,1
NCT00461552,0.1428571428571428,1
NCT01118091,0.0,0
NCT01144403,0.625,1
NCT00490802,0.1578947368421052,1
NCT03850483,0.04,1
NCT02640573,1.0,1
NCT00447330,0.0333333333333333,1
NCT03976401,0.1454545454545454,1
NCT04671901,0.0,0
NCT00301873,0.0,0
NCT02267083,0.8636363636363636,1
NCT00424749,0.25,1
NCT03362190,0.03125,1
NCT00478140,0.25,1
NCT00365872,0.0,0
NCT00710970,0.1071428571428571,1
NCT00252239,0.0357142857142857,1
NCT01097694,0.1935483870967742,1
NCT00743483,0.0714285714285714,1
NCT03027609,0.2974683544303797,1
NCT03965689,0.074074074074074,1
NCT02045433,0.0625,1
NCT04025580,0.1122448979591836,1
NCT01833169,1.0,1
NCT00922272,0.1884057971014492,1
NCT01968317,0.0,0
NCT02256111,0.0,0
NCT00568776,0.603988603988604,1
NCT00446030,0.3070866141732283,1
NCT02420353,0.05,1
NCT00875615,0.0909090909090909,1
NCT02413593,0.036036036036036,1
NCT00745875,0.1212121212121212,1
NCT02461134,1.0,1
NCT00090363,0.9903846153846154,1
NCT02413320,0.0099009900990099,1
NCT00727194,0.0833333333333333,1
NCT00590590,0.1809523809523809,1
NCT02513329,0.1891891891891892,1
NCT02759185,0.081081081081081,1
NCT00530868,0.0,0
NCT00326872,0.0,0
NCT03698994,0.95,1
NCT00215644,1.0,1
NCT00410514,0.06,1
NCT00643448,0.2307692307692307,1
NCT00509067,0.2093023255813953,1
NCT02177136,0.4067796610169492,1
NCT03541200,0.5947368421052631,1
NCT03463265,0.0,0
NCT02012608,0.2142857142857142,1
NCT00101816,0.0,0
NCT01083758,0.064516129032258,1
NCT03451006,0.5714285714285714,1
NCT00448227,0.0,0
NCT01706575,0.1578947368421052,1
NCT01059318,0.15,1
NCT01827358,0.4258064516129032,1
NCT02013791,0.0,0
NCT02070744,0.1111111111111111,1
NCT02595983,0.3333333333333333,1
NCT01841606,0.0,0
NCT00999830,0.0,0
NCT03448068,0.0,0
NCT01170962,0.1777777777777777,1
NCT00595530,0.0,0
NCT01400412,0.1030534351145038,1
NCT02506933,0.0,0
NCT01783522,0.0,0
NCT04899349,1.0,1
NCT03531957,0.1646090534979424,1
NCT01672710,0.3225806451612903,1
NCT01306968,0.1139240506329113,1
NCT02559570,0.0635838150289017,1
NCT02077140,0.0885416666666666,1
NCT01927627,0.119047619047619,1
NCT03092726,0.1256830601092896,1
NCT03429244,0.1111111111111111,1
NCT00183872,0.4,1
NCT01354132,0.0975609756097561,1
NCT00986479,0.0,0
NCT01207427,0.0,0
NCT01105975,0.1582914572864321,1
NCT00125034,0.0,0
NCT03772613,0.0111111111111111,1
NCT00839423,0.1549295774647887,1
NCT00515827,0.0196078431372549,1
NCT01484873,0.2,1
NCT00005937,0.119047619047619,1
NCT03750968,0.1276595744680851,1
NCT00864721,0.5396825396825397,1
NCT01258855,0.0,0
NCT03169244,0.2142857142857142,1
NCT02741323,0.1443298969072164,1
NCT00609362,0.0701754385964912,1
NCT00558272,0.1079136690647482,1
NCT03439839,0.1875,1
NCT01470469,0.4096385542168674,1
NCT03765762,0.0,0
NCT00432094,0.0,0
NCT00423930,0.0454545454545454,1
NCT01998984,0.0223214285714285,1
NCT00376948,0.0,0
NCT00060346,0.0,0
NCT00737633,1.0,1
NCT00751933,1.0,1
NCT00142519,0.68,1
NCT00751296,0.074074074074074,1
NCT03909763,0.1818181818181818,1
NCT04099888,1.0,1
NCT01088802,0.0,0
NCT00796107,1.0,1
NCT00187486,0.0151515151515151,1
NCT03619902,0.25,1
NCT02286726,0.0,0
NCT03825315,0.1225806451612903,1
NCT00620191,0.1875,1
NCT04649359,1.0,1
NCT03316573,0.0,0
NCT02428192,0.65,1
NCT03050814,0.1333333333333333,1
NCT02847182,0.0055555555555555,1
NCT01680172,0.0,0
NCT03452228,0.0851063829787234,1
NCT00585052,0.0909090909090909,1
NCT00308750,0.7385321100917431,1
NCT01207492,0.8823529411764706,1
NCT01542255,0.0,0
NCT01945086,0.0379746835443038,1
NCT01436305,0.3157894736842105,1
NCT01979614,0.0344827586206896,1
NCT00582205,0.4761904761904761,1
NCT03747497,0.1785714285714285,1
NCT01834326,0.4444444444444444,1
NCT00590031,0.0983606557377049,1
NCT01463072,0.0,0
NCT03644550,1.0,1
NCT00908037,0.1492537313432835,1
NCT03167242,0.0286259541984732,1
NCT00593736,0.106060606060606,1
NCT04737538,0.0,0
NCT00917462,0.0285714285714285,1
NCT01998958,0.0,0
NCT04189952,1.0,1
NCT00629525,0.0857142857142857,1
NCT00702052,1.0,1
NCT00931762,1.0,1
NCT02520297,0.0,0
NCT01173523,1.0,1
NCT01086540,0.1403508771929824,1
NCT00665626,0.1461187214611872,1
NCT01097304,0.1944444444444444,1
NCT03303950,0.0,0
NCT01303835,0.4,1
NCT00098956,0.0,0
NCT02560051,0.4210526315789473,1
NCT01415921,0.1818181818181818,1
NCT00191451,0.2333333333333333,1
NCT01649869,0.0857142857142857,1
NCT00866177,0.9101796407185628,1
NCT00717275,1.0,1
NCT03100058,0.0685279187817258,1
NCT03485287,0.25,1
NCT03233230,0.1282051282051282,1
NCT02755116,0.0277777777777777,1
NCT00684567,0.6086956521739131,1
NCT03871829,1.0,1
NCT00866749,0.0,0
NCT00768144,1.0,1
NCT04454567,1.0,1
NCT00397982,0.2352941176470588,1
NCT02179671,0.90625,1
NCT00556049,0.0,0
NCT00504556,0.2242582897033158,1
NCT01606748,0.0857142857142857,1
NCT00761007,0.0884476534296028,1
NCT03187756,0.6666666666666666,1
NCT01473563,0.0192307692307692,1
NCT01432145,0.0945945945945946,1
NCT00631163,0.087719298245614,1
NCT00924612,0.0,0
NCT01671111,1.0,1
NCT03963401,0.1724137931034483,1
NCT01589263,0.0,0
NCT02549209,0.0,0
NCT01947907,0.0,0
NCT00497055,0.1666666666666666,1
NCT03680521,0.0,0
NCT03052751,0.0117647058823529,1
NCT01712685,0.0833333333333333,1
NCT01506609,0.9965986394557824,1
NCT00638963,0.1666666666666666,1
NCT01412151,0.4,1
NCT00989612,0.0,0
NCT00732498,0.2142857142857142,1
NCT03551821,0.0,0
NCT01551095,0.0,0
NCT00857259,0.125,1
NCT00686855,0.0434782608695652,1
NCT01985685,0.0,0
NCT03022981,0.074074074074074,1
NCT04842292,0.0,0
NCT03714815,0.1648351648351648,1
NCT00919503,0.0,0
NCT03070964,1.0,1
NCT00538213,0.0,0
NCT00001703,0.8333333333333334,1
NCT01726738,0.0,0
NCT01353222,1.0,1
NCT00290810,0.0,0
NCT01607879,0.0208333333333333,1
NCT04555096,0.625,1
NCT00620776,0.4057971014492754,1
NCT01417780,0.1395348837209302,1
NCT00182689,1.0,1
NCT03538301,0.2845528455284553,1
NCT00495170,0.238095238095238,1
NCT00836277,0.25,1
NCT02231580,0.2941176470588235,1
NCT01982760,0.0714285714285714,1
NCT00191789,0.3846153846153846,1
NCT04705597,0.1494845360824742,1
NCT01755598,0.1533725160929191,1
NCT02857426,1.0,1
NCT03179410,0.0,0
NCT03001882,0.991304347826087,1
NCT00383786,0.3404255319148936,1
NCT00944073,0.0154373927958833,1
NCT01733953,0.4444444444444444,1
NCT04278755,0.125,1
NCT03339349,0.0,0
NCT03287414,0.2857142857142857,1
NCT01118351,0.2105263157894736,1
NCT03011892,0.0674603174603174,1
NCT01847001,0.0,0
NCT02227368,0.15,1
NCT00109577,0.15,1
NCT01746095,0.3333333333333333,1
NCT00199901,0.4636363636363636,1
NCT01725126,0.0377358490566037,1
NCT02856802,0.0133333333333333,1
NCT00493181,0.0,0
NCT01908205,0.1,1
NCT00614055,0.0842696629213483,1
NCT00438464,0.1029411764705882,1
NCT00585975,0.0492957746478873,1
NCT03100149,0.0189873417721519,1
NCT03384654,0.0217391304347826,1
NCT01894672,0.0,0
NCT00278629,0.175,1
NCT02868034,0.1784232365145228,1
NCT03300843,0.0,0
NCT00406692,0.4375,1
NCT00380588,0.9404761904761904,1
NCT04583956,0.2149532710280373,1
NCT00089778,0.0909090909090909,1
NCT00781456,0.3394495412844037,1
NCT01189032,0.0629370629370629,1
NCT04246996,0.0189189189189189,1
NCT00284518,0.3026315789473684,1
NCT03256136,0.0,0
NCT02948842,0.8,1
NCT01769391,0.155688622754491,1
NCT01009840,0.4666666666666667,1
NCT01638559,0.034090909090909,1
NCT02098109,0.03,1
NCT01845805,0.6938775510204082,1
NCT03101241,0.1684210526315789,1
NCT01226745,0.1970588235294117,1
NCT04344600,0.0,0
NCT00610883,0.0,0
NCT00370552,1.0,1
NCT02076243,1.0,1
NCT02154087,1.0,1
NCT00049322,0.2333333333333333,1
NCT02466685,0.2,1
NCT02683525,0.2162162162162162,1
NCT02299635,1.0,1
NCT00654953,0.7843137254901961,1
NCT02004262,1.0,1
NCT01661114,0.0,0
NCT01685606,0.1666666666666666,1
NCT03133793,0.0915032679738562,1
NCT01287897,0.1639999999999999,1
NCT01620593,0.1219512195121951,1
NCT02029274,0.2941176470588235,1
NCT01563055,0.0,0
NCT01519414,0.0,0
NCT01440374,0.5423728813559322,1
NCT00596011,0.2371134020618556,1
NCT00334074,0.0,0
NCT00443040,0.1428571428571428,1
NCT02644967,0.660377358490566,1
NCT01400958,0.5,1
NCT02028871,0.2692307692307692,1
NCT02648919,0.0,0
NCT00651742,1.0,1
NCT01312038,0.0,0
NCT03781479,0.0769230769230769,1
NCT02559687,1.0,1
NCT00635700,0.5686274509803921,1
NCT01306032,0.1111111111111111,1
NCT00682786,0.037037037037037,1
NCT03807843,0.024390243902439,1
NCT03686813,0.0,0
NCT01030900,0.04,1
NCT04692103,0.0,0
NCT00147966,0.0,0
NCT00003656,0.0384615384615384,1
NCT02632110,0.0437956204379562,1
NCT00726882,0.6285714285714286,1
NCT00741039,0.0157480314960629,1
NCT01318499,0.2146050670640834,1
NCT04447820,0.0520833333333333,1
NCT00330187,0.5223880597014925,1
NCT00208949,0.0,0
NCT01744665,0.7647058823529411,1
NCT01160458,0.0,0
NCT00323557,0.03125,1
NCT01877187,0.5641025641025641,1
NCT00118144,0.0238095238095238,1
NCT00434356,1.0,1
NCT00552695,0.0,0
NCT02033993,0.0603015075376884,1
NCT01593215,0.02,1
NCT02195895,0.0,0
NCT02345265,0.0,0
NCT00003270,0.0,0
NCT02277106,0.0588235294117647,1
NCT00999804,0.203125,1
NCT03224299,0.0,0
NCT00043186,0.3640776699029126,1
NCT00798603,0.5645161290322581,1
NCT00849147,0.0909090909090909,1
NCT03506360,0.0,0
NCT01190475,0.1666666666666666,1
NCT05005351,0.044776119402985,1
NCT01464879,0.1,1
NCT02127710,0.0,0
NCT00278343,0.0,0
NCT01560416,0.0,0
NCT05051579,0.1360294117647058,1
NCT00856180,1.0,1
NCT01296815,0.0,0
NCT05093790,0.0344827586206896,1
NCT03325010,0.2283464566929134,1
NCT00350025,0.048780487804878,1
NCT03046836,0.0,0
NCT01372995,0.064516129032258,1
NCT01187901,0.2065217391304347,1
NCT03510455,0.25,1
NCT02359552,0.14,1
NCT01640054,0.0521739130434782,1
NCT01527487,0.1973684210526315,1
NCT00520403,1.0,1
NCT00993265,0.1025641025641025,1
NCT04778059,0.4285714285714285,1
NCT01458327,0.0,0
NCT00206427,0.0408163265306122,1
NCT00240071,0.1,1
NCT01505634,0.0827814569536423,1
NCT02102490,0.053030303030303,1
NCT03035864,0.0857142857142857,1
NCT03679975,0.0,0
NCT00130117,0.35,1
NCT00566462,0.0,0
NCT02599194,0.0,0
NCT02038881,0.0459770114942528,1
NCT02844777,0.021505376344086,1
NCT00626886,0.0,0
NCT01365910,1.0,1
NCT00330564,0.0,0
NCT01652976,0.0,0
NCT00572156,0.981132075471698,1
NCT00003509,0.3846153846153846,1
NCT00929578,0.0,0
NCT02756650,0.25,1
NCT02193087,0.1367265469061876,1
NCT02988986,0.1071428571428571,1
NCT03718091,0.0,0
NCT04365153,0.0,0
NCT00394836,0.9358974358974358,1
NCT00254540,0.8039215686274509,1
NCT03097029,0.0666666666666666,1
NCT00494234,0.4259259259259259,1
NCT02520011,0.5769230769230769,1
NCT02392507,0.0588235294117647,1
NCT00560794,0.5238095238095238,1
NCT04573309,0.1111111111111111,1
NCT01336647,0.056338028169014,1
NCT00409565,0.0217391304347826,1
NCT00826202,0.5227272727272727,1
NCT00293579,0.2,1
NCT00200161,0.0,0
NCT01981122,0.6538461538461539,1
NCT02951195,0.0,0
NCT00880334,0.0,0
NCT01237951,0.0133333333333333,1
NCT00267956,0.0542635658914728,1
NCT03030183,0.0,0
NCT00775229,0.1372549019607843,1
NCT02953639,0.2347417840375587,1
NCT00959192,0.21875,1
NCT04327024,0.0566037735849056,1
NCT00826267,0.0344827586206896,1
NCT01437605,0.0,0
NCT01220973,0.1481481481481481,1
NCT02870972,0.0133333333333333,1
NCT02553135,0.0,0
NCT02097238,1.0,1
NCT03161483,0.1423611111111111,1
NCT03635099,0.1633986928104575,1
NCT00303446,0.12,1
NCT00352118,1.0,1
NCT00548418,0.0,0
NCT02069093,0.3488372093023256,1
NCT03046056,0.4487179487179487,1
NCT02134925,0.0727272727272727,1
NCT01033019,0.0416666666666666,1
NCT00729846,0.0,0
NCT02065375,0.0,0
NCT01143389,0.1,1
NCT03638908,0.125,1
NCT00993655,0.0,0
NCT00583622,0.0,0
NCT04817111,0.0,0
NCT03829683,0.35,1
NCT00003042,0.0,0
NCT01405820,0.0759493670886076,1
NCT01725282,0.127906976744186,1
NCT00081861,0.0,0
NCT01522768,0.0,0
NCT00983801,0.0,0
NCT00400439,0.0909090909090909,1
NCT01913470,0.25,1
NCT00660530,0.0,0
NCT01232738,0.3611111111111111,1
NCT00703976,0.0,0
NCT01660243,0.1111111111111111,1
NCT04896385,0.2941176470588235,1
NCT01200810,1.0,1
NCT01710332,0.0,0
NCT02189850,0.1379310344827586,1
NCT00275561,0.1904761904761904,1
NCT01806896,0.081081081081081,1
NCT02981524,1.0,1
NCT02141490,0.0930232558139534,1
NCT01310036,0.971153846153846,1
NCT01359735,0.0,0
NCT03211234,0.0657894736842105,1
NCT01917136,0.0,0
NCT02123121,0.1,1
NCT03922750,0.0129870129870129,1
NCT01693783,0.0,0
NCT01754519,0.0,0
NCT01399047,0.0526315789473684,1
NCT00662012,0.2101449275362318,1
NCT00381004,0.0,0
NCT02804763,0.0734463276836158,1
NCT01363492,0.0,0
NCT04032093,0.0980052038161318,1
NCT04015336,1.0,1
NCT00754832,0.0465116279069767,1
NCT03240133,0.1206896551724138,1
NCT00098371,0.0,0
NCT02054130,0.1018181818181818,1
NCT00782717,0.1634980988593156,1
NCT02396420,0.5,1
NCT00281528,1.0,1
NCT00859573,0.7777777777777778,1
NCT01767987,0.8333333333333334,1
NCT00279708,0.1272727272727272,1
NCT04675242,0.0133928571428571,1
NCT00404768,0.34375,1
NCT01031537,0.4848484848484848,1
NCT03358290,0.4615384615384615,1
NCT00344773,0.4565217391304347,1
NCT00843167,0.0,0
NCT01285635,0.0,0
NCT01488097,0.125,1
NCT02737332,0.0377358490566037,1
NCT01980654,0.0,0
NCT00367380,0.0,0
NCT01012037,0.054989816700611,1
NCT00280683,0.25,1
NCT02331368,0.09375,1
NCT03483961,0.1752808988764045,1
NCT01439867,0.7777777777777778,1
NCT01157429,0.3333333333333333,1
NCT00981630,0.0,0
NCT00558103,1.0,1
NCT04634409,0.0695156695156695,1
NCT03077412,0.4385964912280701,1
NCT01101464,0.0,0
NCT02192190,0.7201492537313433,1
NCT01876511,0.6991150442477876,1
NCT03184558,1.0,1
NCT00876187,0.919793966151582,1
NCT01660711,0.3636363636363636,1
NCT04034251,0.0833333333333333,1
NCT03463161,0.0,0
NCT00265122,0.1848739495798319,1
NCT00874614,0.7837837837837838,1
NCT02873338,0.76,1
NCT00601484,0.2,1
NCT00453388,0.0,0
NCT02397447,0.1666666666666666,1
NCT03180619,0.1451612903225806,1
NCT02330549,0.1111111111111111,1
NCT02092324,0.3725490196078431,1
NCT01824693,0.7666666666666667,1
NCT00539513,0.4,1
NCT00446459,0.8181818181818182,1
NCT03669861,0.7,1
NCT00763490,0.0,0
NCT00003631,0.1101694915254237,1
NCT01611974,0.3833333333333333,1
NCT01029795,1.0,1
NCT01529112,0.8148148148148148,1
NCT00787761,0.0,0
NCT04092452,0.3144329896907216,1
NCT02860546,1.0,1
NCT00759330,0.0314960629921259,1
NCT01673191,0.0,0
NCT00659646,0.4107142857142857,1
NCT01738646,0.05,1
NCT01188772,0.1360544217687075,1
NCT02637557,0.1028368794326241,1
NCT03359473,0.1979166666666666,1
NCT00003535,0.5555555555555556,1
NCT00529191,0.075,1
NCT03538951,0.036144578313253,1
NCT01207388,0.5862068965517241,1
NCT00282048,1.0,1
NCT01360593,0.0,0
NCT01732718,0.0,0
NCT03764072,0.012,1
NCT01888900,0.0571428571428571,1
NCT03646123,0.8784313725490196,1
NCT00258856,0.0256410256410256,1
NCT00622440,0.0178571428571428,1
NCT00114218,0.1428571428571428,1
NCT01071083,0.1371428571428571,1
NCT02364076,0.1111111111111111,1
NCT00632463,0.0476190476190476,1
NCT00464646,0.0,0
NCT00604201,0.3225806451612903,1
NCT01119131,0.1323529411764706,1
NCT00282919,0.0636363636363636,1
NCT02516605,0.0327868852459016,1
NCT00501891,0.0,0
NCT00691678,0.3018867924528302,1
NCT01821729,0.02,1
NCT00196313,0.2,1
NCT01717768,0.0909090909090909,1
NCT00704262,0.0606060606060606,1
NCT01937117,0.1477272727272727,1
NCT00414960,0.2,1
NCT02579811,0.0,0
NCT01846871,0.0,0
NCT03345407,0.1428571428571428,1
NCT02592551,0.1666666666666666,1
NCT00941681,0.0285714285714285,1
NCT02596022,0.0,0
NCT00941031,0.1530343007915567,1
NCT00062751,0.9629629629629628,1
NCT00344448,0.4285714285714285,1
NCT01862536,0.2777777777777778,1
NCT00041392,0.0,0
NCT01144377,0.0416666666666666,1
NCT00778895,0.0668449197860962,1
NCT02104583,0.2364217252396166,1
NCT00462332,0.0,0
NCT02351739,1.0,1
NCT03159143,0.0,0
NCT03144804,0.1111111111111111,1
NCT01432730,0.1818181818181818,1
NCT00040937,0.0,0
NCT00811577,0.0733333333333333,1
NCT04450407,0.0977443609022556,1
NCT04364802,0.0,0
NCT00723125,0.4,1
NCT01487863,0.5507246376811594,1
NCT02397954,0.0,0
NCT01369745,0.2325581395348837,1
NCT03329989,0.1455696202531645,1
NCT02739698,0.2558139534883721,1
NCT01376167,0.0383141762452107,1
NCT01342796,0.0714285714285714,1
NCT00597714,0.4848484848484848,1
NCT00682565,0.0421052631578947,1
NCT01433250,0.1538461538461538,1
NCT04439357,1.0,1
NCT02598557,0.05,1
NCT04572997,0.0476190476190476,1
NCT04962503,0.1666666666666666,1
NCT03253094,0.1397849462365591,1
NCT00022659,0.03125,1
NCT00293813,0.1214574898785425,1
NCT02150213,0.0338983050847457,1
NCT00611858,0.3076923076923077,1
NCT00569673,0.0,0
NCT03303989,0.0857142857142857,1
NCT01175980,0.0,0
NCT01838785,0.0,0
NCT02331680,0.2016129032258064,1
NCT00859040,0.0,0
NCT00450255,0.024390243902439,1
NCT03713320,1.0,1
NCT01156311,0.2115384615384615,1
NCT01271907,0.0,0
NCT02097849,0.0,0
NCT01864538,1.0,1
NCT03091439,1.0,1
NCT02080819,0.5572519083969466,1
NCT04676867,0.0977777777777777,1
NCT02284243,0.0416666666666666,1
NCT00060840,0.0866666666666666,1
NCT04207801,0.1666666666666666,1
NCT00875667,0.9566929133858268,1
NCT01673854,1.0,1
NCT01131299,0.127906976744186,1
NCT01492400,0.0881542699724518,1
NCT02252588,0.0909090909090909,1
NCT00413634,0.0,0
NCT03411031,0.0,0
NCT02316002,0.1176470588235294,1
NCT01002755,0.0,0
NCT00445484,0.2272727272727272,1
NCT01136408,0.1144578313253012,1
NCT01629615,0.0,0
NCT01285713,0.0,0
NCT02158975,0.0769230769230769,1
NCT04447755,1.0,1
NCT00095784,0.0,0
NCT00191139,0.265625,1
NCT02203851,0.1,1
NCT00778375,0.0245901639344262,1
NCT00567892,0.0344827586206896,1
NCT01381094,0.0769230769230769,1
NCT00068107,0.75,1
NCT00004143,0.0,0
NCT00664755,0.0,0
NCT00979654,0.3495145631067961,1
NCT04458948,1.0,1
NCT00283296,0.3571428571428571,1
NCT00679783,0.3076923076923077,1
NCT00775463,0.1621621621621621,1
NCT01283139,0.1574074074074074,1
NCT02784535,0.075,1
NCT02753413,0.0,0
NCT01724866,0.0675675675675675,1
NCT01879540,0.0,0
NCT02114892,0.125,1
NCT01607645,0.0,0
NCT03417739,0.0,0
NCT00833261,0.1081081081081081,1
NCT00332163,0.0,0
NCT00794508,0.0,0
NCT04076943,0.3695652173913043,1
NCT02681055,0.0526315789473684,1
NCT00003896,0.4264705882352941,1
NCT02445859,0.0555555555555555,1
NCT00387725,0.0472440944881889,1
NCT00871377,0.05,1
NCT02648477,0.0,0
NCT00819780,0.1719298245614035,1
NCT00129285,0.4285714285714285,1
NCT00897715,0.2,1
NCT04209621,1.0,1
NCT02961062,0.0,0
NCT01568034,0.1,1
NCT03126786,0.1126760563380281,1
NCT03253679,0.032258064516129,1
NCT00972959,0.0,0
NCT00413777,0.0,0
NCT00985738,1.0,1
NCT01025453,0.0,0
NCT00419120,1.0,1
NCT00237458,0.4285714285714285,1
NCT00216099,0.0204081632653061,1
NCT00369707,0.073170731707317,1
NCT03554772,0.0166666666666666,1
NCT01519063,0.2142857142857142,1
NCT01880515,0.1588785046728972,1
NCT04171700,0.0,0
NCT03110770,0.1087314662273476,1
NCT02628938,0.2444444444444444,1
NCT01440283,0.7142857142857143,1
NCT00817219,0.0,0
NCT01470417,0.2,1
NCT01896128,0.3157894736842105,1
NCT00772070,0.0693641618497109,1
NCT00617929,0.0833333333333333,1
NCT03285711,0.25,1
NCT03119649,0.0,0
NCT01764685,0.25,1
NCT03421197,0.4061032863849765,1
NCT01730950,0.0659340659340659,1
NCT02319304,0.3333333333333333,1
NCT04030598,0.0434782608695652,1
NCT02853344,1.0,1
NCT00578721,0.1666666666666666,1
NCT00087126,0.074074074074074,1
NCT02355158,0.7614213197969543,1
NCT01127503,0.0,0
NCT01628913,1.0,1
NCT00667628,1.0,1
NCT01515046,0.0,0
NCT02393378,0.0,0
NCT01174082,0.0,0
NCT00725075,0.1302325581395348,1
NCT03473925,1.0,1
NCT03155932,0.0,0
NCT01549886,1.0,1
NCT01436045,0.0,0
NCT02633020,0.0357142857142857,1
NCT01785810,0.2162162162162162,1
NCT04517877,0.2621951219512195,1
NCT03020615,0.2758620689655172,1
NCT03940586,0.2615384615384615,1
NCT01520324,0.0188679245283018,1
NCT01012336,0.0,0
NCT03597347,1.0,1
NCT01506726,0.2727272727272727,1
NCT03007979,0.0181818181818181,1
NCT02071225,0.4166666666666667,1
NCT00911820,1.0,1
NCT00376805,0.0,0
NCT03081884,0.0655737704918032,1
NCT01341405,0.064,1
NCT01231503,0.1837160751565762,1
NCT00939822,0.0568181818181818,1
NCT00526591,0.0,0
NCT02174276,0.0327868852459016,1
NCT01090453,0.05625,1
NCT01812005,0.0,0
NCT01239355,0.0,0
NCT01381549,0.05,1
NCT01144455,0.5981308411214953,1
NCT00327340,0.6521739130434783,1
NCT00357006,0.0555555555555555,1
NCT00454142,0.0303030303030303,1
NCT01276054,1.0,1
NCT02581137,0.1538461538461538,1
NCT03037203,0.0606060606060606,1
NCT00278863,0.0729166666666666,1
NCT02270957,0.1212121212121212,1
NCT04015518,0.2236842105263158,1
NCT02976129,0.0559999999999999,1
NCT02939326,0.0,0
NCT00222131,0.0,0
NCT02272790,0.0105263157894736,1
NCT00837824,0.0,0
NCT01174563,1.0,1
NCT01490723,0.0,0
NCT00554515,0.9593495934959352,1
NCT01360840,0.1611111111111111,1
NCT00004888,0.4166666666666667,1
NCT01206478,0.3333333333333333,1
NCT00626275,0.0454545454545454,1
NCT00162266,0.6255707762557078,1
NCT00089973,1.0,1
NCT04744831,0.8852459016393442,1
NCT01331291,1.0,1
NCT00395057,0.9565217391304348,1
NCT00373295,0.0,0
NCT02356900,0.0,0
NCT02636283,0.8333333333333334,1
NCT02407041,0.0,0
NCT00793572,0.0,0
NCT03354754,0.0,0
NCT03352557,1.0,1
NCT00637923,0.4375,1
NCT00492297,1.0,1
NCT02971839,0.0,0
NCT01229228,0.0118110236220472,1
NCT00881465,0.064516129032258,1
NCT02906020,1.0,1
NCT00983346,0.0,0
NCT02907619,1.0,1
NCT01973608,0.0,0
NCT00483496,0.0625,1
NCT00896493,0.0789473684210526,1
NCT04440007,0.25,1
NCT01275755,0.0131578947368421,1
NCT02855268,0.9642857142857144,1
NCT01713283,0.2333333333333333,1
NCT00502905,0.0,0
NCT02317705,0.1041666666666666,1
NCT01204918,0.1826923076923076,1
NCT02580877,0.0543478260869565,1
NCT00674206,0.0,0
NCT01242813,0.1,1
NCT02176161,0.0,0
NCT00680706,0.0923076923076923,1
NCT01125046,0.6734693877551021,1
NCT02949947,0.6666666666666666,1
NCT00360230,0.0462962962962962,1
NCT03749109,0.0298507462686567,1
