,droupout_rate,Y/N
NCT01237223,0.0815677966101695,1
NCT02187744,0.04,1
NCT00091442,0.9880159786950732,1
NCT00312884,0.1593406593406593,1
NCT00382018,0.5106382978723404,1
NCT01431963,0.5223880597014925,1
NCT03287960,0.0714285714285714,1
NCT00999141,0.0,0
NCT00004562,0.0876874148114493,1
NCT03654976,0.0881801125703564,1
NCT00539942,0.0,0
NCT00678587,0.1301369863013698,1
NCT01347008,0.0,0
NCT03847896,0.0729270729270729,1
NCT03439657,0.0120614035087719,1
NCT02678286,0.0456621004566209,1
NCT01854528,0.1013513513513513,1
NCT02697773,0.1661891117478509,1
NCT00183443,0.0,0
NCT00621504,0.0841584158415841,1
NCT00500890,0.0,0
NCT03569293,0.0701754385964912,1
NCT00367237,0.1826086956521739,1
NCT03416179,0.9725651577503428,1
NCT01194219,0.7233115468409586,1
NCT00981214,0.0,0
NCT02080364,0.6365714285714286,1
NCT01568866,0.9192680301399354,1
NCT02397473,0.0515463917525773,1
NCT00171314,0.3206831119544592,1
NCT00828204,0.046875,1
NCT02322775,0.0521327014218009,1
NCT01121536,0.4163783160322952,1
NCT01962987,0.1470588235294117,1
NCT00758043,0.3351851851851852,1
NCT01621191,0.1677852348993288,1
NCT02949011,0.0499084249084249,1
NCT01091168,1.0,1
NCT01117012,0.0677083333333333,1
NCT03068130,1.0,1
NCT00248781,0.1359223300970873,1
NCT00468546,0.6395348837209303,1
NCT00499863,0.4285714285714285,1
NCT00118898,0.2832525578890684,1
NCT02132936,0.1015118790496759,1
NCT02465567,0.2263623660922217,1
NCT03828617,0.043859649122807,1
NCT00552344,0.7835820895522388,1
NCT00197236,0.1370558375634517,1
NCT01586364,0.388704318936877,1
NCT01349322,0.0390824129141886,1
NCT02692859,0.089859437751004,1
NCT02694536,1.0,1
NCT00761631,0.0566666666666666,1
NCT00101933,0.0,0
NCT03010631,0.0,0
NCT02476006,0.1202404809619238,1
NCT00755755,0.0705394190871369,1
NCT00742469,0.2523809523809524,1
NCT02634580,0.0338983050847457,1
NCT00368069,0.0949367088607595,1
NCT00286494,0.2210953346855984,1
NCT01257230,0.0552763819095477,1
NCT04356937,0.0041152263374485,1
NCT02207816,0.0661478599221789,1
NCT04860258,0.0775193798449612,1
NCT01474538,0.0695652173913043,1
NCT03679884,0.313358302122347,1
NCT01332968,0.4022491349480969,1
NCT00525174,0.0913978494623656,1
NCT01148017,0.2632794457274827,1
NCT03068312,0.0,0
NCT01789606,0.4367497691597414,1
NCT03461211,0.0588235294117647,1
NCT00799266,0.1176470588235294,1
NCT00785785,1.0,1
NCT02329327,0.1774530271398747,1
NCT03818035,0.0583232077764277,1
NCT02836236,1.0,1
NCT02915159,0.1016042780748663,1
NCT01163266,0.1666666666666666,1
NCT01722604,0.0581395348837209,1
NCT00113087,0.1956521739130435,1
NCT01076075,0.2060889929742388,1
NCT01703208,1.0,1
NCT03781804,0.0993975903614457,1
NCT02851407,0.3521505376344086,1
NCT01895452,0.1099656357388316,1
NCT00265395,0.1572327044025157,1
NCT01791972,0.0,0
NCT00943397,0.4578947368421052,1
NCT00777023,0.2021466905187835,1
NCT01074944,0.2,1
NCT00248625,0.0108695652173913,1
NCT00254501,0.0289855072463768,1
NCT00286468,0.2739999999999999,1
NCT02105467,0.0097087378640776,1
NCT01794741,0.0691358024691358,1
NCT00523341,0.4228571428571429,1
NCT02787083,0.5555555555555556,1
NCT01764022,0.0977777777777777,1
NCT00300391,0.0,0
NCT00702650,0.1290322580645161,1
NCT02577406,0.953020134228188,1
NCT03677934,0.0650602409638554,1
NCT01778049,0.0954356846473029,1
NCT00132678,0.2541254125412541,1
NCT00827242,0.0769230769230769,1
NCT00368316,0.0314397999285459,1
NCT02791516,0.0298507462686567,1
NCT01884675,0.1515151515151515,1
NCT01272947,0.0196078431372549,1
NCT02741245,0.0218068535825545,1
NCT01215942,0.2408759124087591,1
NCT01937598,0.0,0
NCT04263987,0.0,0
NCT00905255,0.3188405797101449,1
NCT01269463,0.0,0
NCT01242514,1.0,1
NCT02204982,0.8461538461538461,1
NCT00711880,0.16,1
NCT01328951,1.0,1
NCT01289015,0.1789473684210526,1
NCT02986139,0.045045045045045,1
NCT01711736,0.0332778702163061,1
NCT01458561,0.0,0
NCT00554619,0.1428571428571428,1
NCT01392547,0.1111111111111111,1
NCT00796367,0.1508875739644969,1
NCT00224107,0.0976138828633405,1
NCT02187471,0.2490392006149116,1
NCT00003641,0.6460869565217391,1
NCT01932788,0.260233918128655,1
NCT01405560,0.0238095238095238,1
NCT00942604,0.0295566502463054,1
NCT02905825,0.2264150943396226,1
NCT01244828,0.4968152866242038,1
NCT02938585,0.0882352941176469,1
NCT01772472,1.0,1
NCT02519738,0.75,1
NCT02596321,0.0267857142857142,1
NCT01155466,0.1478149100257069,1
NCT01846299,0.1235955056179775,1
NCT00174447,0.8837209302325582,1
NCT03392974,0.0,0
NCT02741271,0.0220994475138121,1
NCT00115765,0.2725546058879392,1
NCT00091819,0.1020881670533642,1
NCT00751179,0.1801242236024844,1
NCT02797132,0.05,1
NCT00737477,0.3541666666666667,1
NCT00330876,0.1558441558441558,1
NCT00309751,0.1100478468899521,1
NCT01614457,0.0289855072463768,1
NCT00608491,0.2287234042553191,1
NCT01721681,0.0,0
NCT00442416,0.95,1
NCT00071799,0.4692737430167598,1
NCT02405091,0.3832335329341317,1
NCT00943306,0.1578947368421052,1
NCT00960440,0.2205513784461152,1
NCT03607539,1.0,1
NCT00236977,0.2197802197802197,1
NCT01018186,0.2186878727634194,1
NCT02697734,0.1166666666666666,1
NCT03546842,0.0149253731343283,1
NCT02174627,0.0775081492212966,1
NCT01594333,0.0651901379022148,1
NCT00046930,0.0356347438752783,1
NCT02332928,0.0375,1
NCT02106351,0.0545454545454545,1
NCT03112720,0.0,0
NCT03003000,0.0220472440944881,1
NCT00541775,0.0695970695970696,1
NCT04498403,1.0,1
NCT02013037,0.4444444444444444,1
NCT01248585,0.0,0
NCT00262301,0.0,0
NCT02860130,0.4705882352941176,1
NCT00839800,0.0970827355332376,1
NCT03232281,0.0433333333333333,1
NCT03682224,0.1228070175438596,1
NCT01760473,0.5555555555555556,1
NCT00945945,0.2146226415094339,1
NCT02624843,0.3389121338912134,1
NCT02948959,0.425,1
NCT02288247,0.9926739926739928,1
NCT00367432,0.2861111111111111,1
NCT01135914,0.1297071129707113,1
NCT00477971,0.2584269662921348,1
NCT00440947,0.1490514905149051,1
NCT02175004,0.8666666666666667,1
NCT01198002,0.9865470852017936,1
NCT04102189,0.0248756218905472,1
NCT00979745,0.081081081081081,1
NCT00790023,0.0594059405940594,1
NCT02068846,0.1176470588235294,1
NCT00982228,0.0554371002132196,1
NCT01539642,0.3895348837209302,1
NCT01891643,0.8695652173913043,1
NCT01599806,0.0813165537270087,1
NCT01929993,0.3536585365853658,1
NCT03436199,0.1559139784946236,1
NCT01040793,0.1464968152866242,1
NCT02912650,0.0140845070422535,1
NCT02218372,0.0743243243243243,1
NCT01445678,0.0520939734422879,1
NCT01899677,0.2428571428571428,1
NCT02075515,0.0261136712749615,1
NCT02440022,0.1403508771929824,1
NCT03191799,0.0461538461538461,1
NCT00412373,0.3881578947368421,1
NCT02793128,0.1267605633802817,1
NCT01545388,0.0801186943620178,1
NCT00660673,0.4465648854961832,1
NCT00414908,0.037037037037037,1
NCT00413894,0.1886792452830188,1
NCT01664949,0.1065217391304347,1
NCT02920008,0.8410596026490066,1
NCT04820530,0.8205128205128205,1
NCT01702454,0.0234042553191489,1
NCT00457392,1.0,1
NCT01012323,0.0196078431372549,1
NCT00268463,1.0,1
NCT03950622,0.0124481327800829,1
NCT01591005,0.0,0
NCT02943577,0.0240963855421686,1
NCT01256450,0.2765957446808511,1
NCT02955212,0.1129032258064516,1
NCT00599027,0.0784313725490196,1
NCT02687451,0.0714285714285714,1
NCT02478398,0.0712195121951219,1
NCT00123955,0.1125,1
NCT01173874,0.3833333333333333,1
NCT01341912,0.0,0
NCT00867360,0.2,1
NCT01682759,0.18508655126498,1
NCT04115839,1.0,1
NCT01910636,0.0,0
NCT03350906,0.0,0
NCT00175916,0.7256740914419695,1
NCT00446147,0.0745501285347043,1
NCT01754480,0.1160714285714285,1
NCT03037580,0.3809523809523809,1
NCT01174004,0.1155778894472361,1
NCT01539291,0.5652173913043478,1
NCT01000311,0.217391304347826,1
NCT00491491,0.0,0
NCT02640612,0.0976744186046511,1
NCT04593940,0.2384576357179096,1
NCT01908140,0.1554126473740621,1
NCT00574067,0.0093896713615023,1
NCT01146873,0.0201342281879194,1
NCT01967173,0.2665505226480836,1
NCT00520676,0.7846153846153846,1
NCT02928224,1.0,1
NCT04561115,0.03125,1
NCT01057810,0.9966555183946488,1
NCT00239356,0.4102564102564102,1
NCT01858948,0.5263157894736842,1
NCT02861014,0.78125,1
NCT01673867,0.9963963963963964,1
NCT03185013,0.1442786069651741,1
NCT00968526,0.0125,1
NCT01511809,0.1196581196581196,1
NCT03469349,0.040983606557377,1
NCT02251431,0.0,0
NCT00399568,0.0634441087613293,1
NCT00553059,0.0483870967741935,1
NCT00378599,0.416,1
NCT01993823,0.1210526315789473,1
NCT03811535,0.0,0
NCT00799825,0.1395348837209302,1
NCT02817841,0.4549356223175965,1
NCT00980174,0.0578512396694214,1
NCT01180296,0.0833333333333333,1
NCT01747330,0.0,0
NCT01524887,1.0,1
NCT03050307,0.0726495726495726,1
NCT00518089,0.0686845168800931,1
NCT02546323,0.2320441988950276,1
NCT03684642,0.3766519823788546,1
NCT00535782,0.2096774193548387,1
NCT01680861,0.0,0
NCT01123512,0.1566666666666666,1
NCT04484857,0.8727915194346291,1
NCT01364259,0.0,0
NCT00045162,0.3874813710879284,1
NCT05134974,0.0,0
NCT00581113,0.125,1
NCT00608322,0.0612244897959183,1
NCT01121393,0.8956043956043956,1
NCT00134056,0.6445783132530121,1
NCT02422797,0.0847107438016528,1
NCT01254214,0.0727272727272727,1
NCT02111564,0.0227972377069639,1
NCT01958671,0.1626898047722342,1
NCT00782184,0.036,1
NCT00628498,0.0431177446102819,1
NCT00925301,0.0526315789473684,1
NCT03262662,0.0,0
NCT00544076,0.44,1
NCT01086969,0.01,1
NCT03839355,0.0294117647058823,1
NCT01432236,0.2279792746113989,1
NCT03952143,0.0756302521008403,1
NCT03768726,0.45,1
NCT01448057,0.0351906158357771,1
NCT03504852,0.1148036253776435,1
NCT01172938,0.0698689956331877,1
NCT03093454,0.1551724137931034,1
NCT00672958,0.2,1
NCT02388724,0.0519750519750519,1
NCT00051636,0.7874015748031497,1
NCT02119663,0.9418604651162792,1
NCT01610700,0.0375,1
NCT02306161,0.4262820512820512,1
NCT01265446,0.004,1
NCT02795676,0.0769230769230769,1
NCT00784784,0.0625,1
NCT00710424,0.2255892255892256,1
NCT02801617,0.0747663551401869,1
NCT02680041,0.0452488687782805,1
NCT01104779,0.3946188340807174,1
NCT02347657,0.0647058823529411,1
NCT00604279,0.2256637168141592,1
NCT01892345,0.1328671328671328,1
NCT01520909,0.0804597701149425,1
NCT02320825,0.0,0
NCT00641043,0.0874035989717223,1
NCT00595946,0.3029612756264236,1
NCT01560637,0.4212765957446808,1
NCT00642304,0.3,1
NCT04651218,0.0625,1
NCT01932112,0.0,0
NCT01896544,0.0,0
NCT00529243,0.0576923076923076,1
NCT00251927,0.3285198555956679,1
NCT00467584,0.1612903225806451,1
NCT02684357,0.0417536534446764,1
NCT00281658,0.3202614379084967,1
NCT00783224,0.0085470085470085,1
NCT01202903,0.0438311688311688,1
NCT00298038,0.4849498327759197,1
NCT01340209,0.0736842105263157,1
NCT01422434,0.0325443786982248,1
NCT03072238,1.0,1
NCT03505021,0.3366935483870967,1
NCT00257010,0.2863534675615212,1
NCT02260804,0.0704225352112676,1
NCT01516008,0.2244318181818181,1
NCT00308113,0.3333333333333333,1
NCT02250807,0.0,0
NCT01479530,0.0685358255451713,1
NCT01290679,0.0946291560102301,1
NCT00513682,0.0,0
NCT00383019,0.0242214532871972,1
NCT00732381,0.0085470085470085,1
NCT01345240,0.0879432624113475,1
NCT03835975,0.0114285714285714,1
NCT02952586,1.0,1
NCT02927067,0.2188065099457504,1
NCT02307682,0.1580406654343807,1
NCT00251979,0.1020942408376963,1
NCT00122317,0.0588235294117647,1
NCT03980483,0.1509433962264151,1
NCT01888484,0.0933333333333333,1
NCT03420781,0.082901554404145,1
NCT00394901,0.1994609164420485,1
NCT04249583,0.08,1
NCT02929329,0.2667638483965014,1
NCT00131352,0.0125,1
NCT01425307,0.3140495867768595,1
NCT01450761,1.0,1
NCT04085601,0.0566037735849056,1
NCT01484652,0.1094224924012158,1
NCT04810962,0.0324324324324324,1
NCT00974571,0.1223443223443223,1
NCT02281318,0.0344827586206896,1
NCT00395343,0.1201248049921996,1
NCT01142193,0.1285140562248996,1
NCT00099437,0.9714673913043478,1
NCT01007435,0.2082616179001721,1
NCT00449046,0.0,0
NCT00894166,0.5693069306930693,1
NCT03686384,0.1864406779661017,1
NCT01829477,0.9393939393939394,1
NCT02713178,0.043103448275862,1
NCT01738477,0.0303030303030303,1
NCT03770403,0.8068965517241379,1
NCT03368066,0.0,0
NCT01839188,0.0025974025974025,1
NCT04370548,0.0553745928338762,1
NCT00742391,0.0196078431372549,1
NCT01242085,0.234375,1
NCT03870763,0.3636363636363636,1
NCT00561925,0.1261872455902306,1
NCT02901041,0.2716049382716049,1
NCT00909870,0.0931098696461825,1
NCT00480493,0.15,1
NCT00745823,0.9948387096774194,1
NCT00412984,0.2638865996373825,1
NCT01202227,0.1844660194174757,1
NCT04102501,0.3076923076923077,1
NCT02412878,0.0711297071129707,1
NCT04000009,0.7021276595744681,1
NCT02516241,1.0,1
NCT00267969,0.3032345013477089,1
NCT00533507,0.0043478260869565,1
NCT02512042,0.0493319630010277,1
NCT01469182,0.0448577680525164,1
NCT01704651,0.0821917808219178,1
NCT01087723,0.0154686078252957,1
NCT00471315,0.4444444444444444,1
NCT02755597,1.0,1
NCT02774265,0.0577507598784194,1
NCT03161093,0.1681282128817659,1
NCT00160706,0.9225806451612903,1
NCT01387282,0.2909090909090909,1
NCT00697073,0.1323529411764706,1
NCT00958165,0.1728395061728395,1
NCT00992511,0.03,1
NCT02103439,0.0428571428571428,1
NCT00329849,0.0066666666666666,1
NCT00529373,0.0911424903722721,1
NCT00085202,0.1016949152542373,1
NCT03037541,0.0,0
NCT00074152,0.5432098765432098,1
NCT00876395,1.0,1
NCT02791763,0.2478873239436619,1
NCT03627767,0.0554016620498614,1
NCT03793010,0.7857142857142857,1
NCT01138501,0.0769230769230769,1
NCT00401973,0.3015075376884422,1
NCT02188849,0.22,1
NCT01626820,0.0,0
NCT00979121,0.0,0
NCT01658020,0.0497076023391812,1
NCT04676412,1.0,1
NCT04109976,0.0046728971962616,1
NCT01767155,0.0547945205479452,1
NCT02260791,0.0920329670329669,1
NCT00396565,0.4859813084112149,1
NCT02809118,0.0357142857142857,1
NCT04571060,0.092526690391459,1
NCT00628862,0.0815660685154975,1
NCT02393859,0.5585585585585585,1
NCT00876343,0.0784982935153583,1
NCT02605174,0.1241264559068219,1
NCT01757275,0.0990990990990991,1
NCT00663923,0.04,1
NCT00361504,0.5604297224709042,1
NCT00340834,0.2504854368932039,1
NCT02899299,0.9914383561643836,1
NCT03460990,0.0,0
NCT00304707,0.0909090909090909,1
NCT04698525,0.1818181818181818,1
NCT01350973,0.0360065466448445,1
NCT02642393,0.6409395973154363,1
NCT01010633,0.022167487684729,1
NCT00032487,0.1446119486320491,1
NCT01210352,0.1803278688524589,1
NCT00719186,0.0,0
NCT01803607,1.0,1
NCT00049842,0.0291262135922329,1
NCT00567255,0.4618983957219251,1
NCT00129220,0.1818181818181818,1
NCT03197766,0.0165289256198347,1
NCT00359632,0.1212121212121212,1
NCT02614183,0.0486486486486486,1
NCT00983073,0.1,1
NCT01715415,0.0208333333333333,1
NCT02377921,0.0224719101123595,1
NCT00253890,0.1021897810218978,1
NCT02656875,0.0911458333333333,1
NCT03095508,0.0043668122270742,1
NCT01063881,0.2350877192982456,1
NCT00412750,0.4716981132075472,1
NCT00087022,0.1261574074074074,1
NCT01005901,0.1946472019464719,1
NCT01349465,0.1606425702811245,1
NCT01980875,1.0,1
NCT01365793,0.0129589632829373,1
NCT02901626,0.0036764705882352,1
NCT00361569,0.0996784565916398,1
NCT02718417,1.0,1
NCT01476748,0.0,0
NCT01244191,0.933206106870229,1
NCT02216071,0.0541082164328657,1
NCT01349673,1.0,1
NCT00455520,0.3213367609254499,1
NCT02409342,1.0,1
NCT01296360,0.0466666666666666,1
NCT00626197,0.4593175853018372,1
NCT00958776,0.1111111111111111,1
NCT03992196,0.6666666666666666,1
NCT01106014,0.5320069204152249,1
NCT00783263,0.0272727272727272,1
NCT02296125,0.8670520231213873,1
NCT00750737,0.1304347826086956,1
NCT02210689,0.2019867549668874,1
NCT00337428,0.0083036773428232,1
NCT02558296,0.1358823529411764,1
NCT02131155,1.0,1
NCT00116207,0.2954545454545454,1
NCT04491604,0.0967741935483871,1
NCT02058563,0.0570801317233809,1
NCT01106430,0.247191011235955,1
NCT03619213,0.0033530257065304,1
NCT00627926,0.3290441176470588,1
NCT02187198,0.2222222222222222,1
NCT00623480,0.1666666666666666,1
NCT04417894,0.150375939849624,1
NCT02714595,0.2960526315789473,1
NCT00545753,0.0842293906810035,1
NCT02163694,0.8271119842829077,1
NCT03085095,0.1017130620985009,1
NCT01736579,1.0,1
NCT00803361,0.2571428571428571,1
NCT05780268,0.0,0
NCT00396656,0.0357142857142857,1
NCT00552175,0.1297935103244837,1
NCT03968978,0.0046296296296296,1
NCT00468559,0.3375,1
NCT03759392,0.0978260869565217,1
NCT02227784,1.0,1
NCT01514240,0.1517857142857142,1
NCT00224133,0.3419062027231467,1
NCT01036165,0.145631067961165,1
NCT01891864,0.0428265524625267,1
NCT02008227,1.0,1
NCT01989572,0.5325153374233129,1
NCT05569148,0.0,0
NCT00668525,0.2542759407069555,1
NCT00911326,0.1584158415841584,1
NCT01370525,0.0558823529411764,1
NCT00048074,0.1917510853835021,1
NCT03890120,1.0,1
NCT03143218,0.1233108108108108,1
NCT02284516,0.1040787623066104,1
NCT01284517,0.1910112359550561,1
NCT00690898,0.2888888888888888,1
NCT01867164,0.0,0
NCT01310803,1.0,1
NCT01510184,0.8227848101265823,1
NCT02990338,0.2149837133550488,1
NCT01623323,0.1475177304964539,1
NCT03288987,0.1111111111111111,1
NCT00689481,0.1176470588235294,1
NCT03269344,0.1076923076923077,1
NCT03239496,0.0646830530401035,1
NCT01334229,0.0,0
NCT04426500,0.0,0
NCT00104416,0.0773809523809523,1
NCT03249376,0.1167108753315649,1
NCT00478205,0.2610770279481936,1
NCT02676765,0.05,1
NCT02655653,0.0,0
NCT00300430,0.3121308496138119,1
NCT02073656,0.0,0
NCT01115569,0.3278301886792453,1
NCT00051558,0.4369158878504673,1
NCT02049515,0.9696969696969696,1
NCT00806351,0.4285714285714285,1
NCT01737268,0.45,1
NCT00541450,0.1494505494505494,1
NCT01663623,0.3047619047619048,1
NCT00432237,0.2354668232530828,1
NCT01492426,0.0608695652173913,1
NCT01599754,0.9986187845303868,1
NCT02207413,0.0116959064327485,1
NCT01808092,0.1211750305997552,1
NCT01849289,0.0672268907563025,1
NCT01627327,0.0930979133226324,1
NCT01264679,0.625,1
NCT02249767,0.0435540069686411,1
NCT00467870,0.3129770992366412,1
NCT02993731,0.1816578483245149,1
NCT00599521,0.1210131332082551,1
NCT00226655,0.7053571428571429,1
NCT00763269,0.0399361022364217,1
NCT00654901,0.0068104426787741,1
NCT01229397,0.0975609756097561,1
NCT01364740,0.0,0
NCT01895777,0.0524344569288389,1
NCT01496430,0.2,1
NCT02551094,0.0604847207586933,1
NCT02362789,0.2,1
NCT00578331,0.2707865168539325,1
NCT00393042,0.1886792452830188,1
NCT02896296,0.2019230769230769,1
NCT01729754,0.0478589420654911,1
NCT03712137,0.0229885057471264,1
NCT00703781,0.0317460317460317,1
NCT00898677,0.139589905362776,1
NCT02740114,0.0,0
NCT02516046,0.5897435897435898,1
NCT00543439,0.0666666666666666,1
NCT00313313,0.2747395833333333,1
NCT00069108,0.6889952153110048,1
NCT01052844,0.0125,1
NCT01978119,0.025,1
NCT00626392,0.14453125,1
NCT00974090,0.0947368421052631,1
NCT01959243,0.0335305719921104,1
NCT01768572,0.1336633663366336,1
NCT02271854,0.0392156862745098,1
NCT01103284,0.1810526315789473,1
NCT02576054,0.0099009900990099,1
NCT00048061,0.1941323345817728,1
NCT02162771,0.3114754098360656,1
NCT02008942,0.0178571428571428,1
NCT01550965,0.2375809935205183,1
NCT01064687,0.1206543967280163,1
NCT01385371,0.1638907395069953,1
NCT00322153,0.1949778434268833,1
NCT01553747,0.3132635253054101,1
NCT02003144,0.1932773109243697,1
NCT00536744,0.2766990291262136,1
NCT02382276,0.1488833746898263,1
NCT02655237,0.099644128113879,1
NCT00462670,0.1090909090909089,1
NCT01659021,0.0434782608695652,1
NCT00254163,0.4945652173913043,1
NCT03004248,0.1400966183574879,1
NCT00771758,0.2037037037037037,1
NCT00833794,0.239938080495356,1
NCT00363142,0.0478468899521531,1
NCT01035229,1.0,1
NCT01748292,0.2333333333333333,1
NCT03260205,0.2462311557788944,1
NCT02334813,0.1538461538461538,1
NCT01878292,0.0411622276029055,1
NCT00053352,0.1026490066225165,1
NCT00839917,0.0666666666666666,1
NCT02431806,0.0,0
NCT00674219,0.0,0
NCT00499096,0.3644067796610169,1
NCT00516269,0.131578947368421,1
NCT02979613,0.0190677966101694,1
NCT02544451,1.0,1
NCT03406104,0.1129032258064516,1
NCT02059278,0.0208955223880597,1
NCT01340768,0.025287356321839,1
NCT03620162,0.1055555555555555,1
NCT02250651,0.0389610389610389,1
NCT01973218,0.0075757575757575,1
NCT00395538,0.8478260869565217,1
NCT00676143,0.37852593266606,1
NCT04809220,0.0406091370558375,1
NCT01698814,0.01,1
NCT00553787,0.3071974266184157,1
NCT00566228,0.0901639344262295,1
NCT02531035,0.1252669039145907,1
NCT00764790,0.032861018993066,1
NCT00231179,0.1589403973509933,1
NCT01475838,0.0161290322580645,1
NCT04167670,0.0449330783938814,1
NCT00853970,0.0301003344481605,1
NCT02614287,0.0593220338983049,1
NCT00852917,0.4365942028985507,1
NCT00369824,0.0701480904130943,1
NCT03501966,1.0,1
NCT01412281,0.0,0
NCT00637494,0.2568493150684932,1
NCT01764386,0.4539473684210526,1
NCT00404352,0.2,1
NCT01777191,0.1189189189189189,1
NCT01001975,0.0,0
NCT01098266,0.035,1
NCT00501995,0.1666666666666666,1
NCT02916056,1.0,1
NCT02171130,0.2170542635658914,1
NCT00110019,0.9951397326852977,1
NCT02613507,0.8968253968253969,1
NCT00851357,0.0,0
NCT01370499,0.5381944444444444,1
NCT01635439,0.0,0
NCT02973503,0.0,0
NCT03842969,1.0,1
NCT00048932,0.3724662162162162,1
NCT01553591,0.3892355694227769,1
NCT03812224,0.0196850393700787,1
NCT00345683,0.0084577114427859,1
NCT02770625,0.0,0
NCT01911442,0.1466666666666666,1
NCT00975000,0.087719298245614,1
NCT01729871,0.1411290322580645,1
NCT00297115,0.3131377551020408,1
NCT03537014,0.0989010989010989,1
NCT03312634,0.6289592760180995,1
NCT03201900,0.1739130434782608,1
NCT01956110,0.0429864253393665,1
NCT02207621,0.4232804232804232,1
NCT00678535,0.2112831858407079,1
NCT01621672,0.0,0
NCT02219477,0.0833333333333333,1
NCT00148941,0.0204324067474459,1
NCT01980095,0.2184873949579832,1
NCT00251004,0.1404561824729892,1
NCT03096314,0.0176252319109461,1
NCT01421459,0.1277997364953886,1
NCT02748512,0.0769230769230769,1
NCT01570829,0.0,0
NCT04590963,1.0,1
NCT00420849,0.5638841567291312,1
NCT01952015,1.0,1
NCT03778931,0.5627615062761506,1
NCT00413920,0.2522522522522522,1
NCT05894538,0.0185058259081562,1
NCT02752074,0.4235127478753541,1
NCT01311687,0.0,0
NCT03682848,0.28125,1
NCT00619307,0.0683760683760683,1
NCT01392573,0.162227602905569,1
NCT00252564,0.3360323886639676,1
NCT02631070,0.9301310043668122,1
NCT02310581,0.175,1
NCT00494013,0.1493212669683258,1
NCT00224120,0.0995670995670995,1
NCT00803023,0.2480620155038759,1
NCT00855309,0.0089285714285714,1
NCT01170273,0.1307692307692307,1
NCT01189227,1.0,1
NCT01546649,0.1017964071856287,1
NCT02334423,0.0393939393939393,1
NCT00890981,0.0,0
NCT01575873,0.2578616352201258,1
NCT04206020,0.0245901639344262,1
NCT03001817,0.0550284629981024,1
NCT04305405,0.0333333333333333,1
NCT00296322,0.1919385796545105,1
NCT01598298,0.2709030100334448,1
NCT00460265,0.2644376899696048,1
NCT00675103,0.4285714285714285,1
NCT00613938,0.1076581576026637,1
NCT04811664,0.3364534581383255,1
NCT04591353,0.081967213114754,1
NCT04109391,0.0562130177514792,1
NCT00863304,0.8916372202591284,1
NCT03403712,0.5099502487562189,1
NCT03504410,0.89,1
NCT01436175,0.8089171974522293,1
NCT01605227,0.9241245136186772,1
NCT01656889,0.0307328605200945,1
NCT00803062,0.0,0
NCT02810457,0.8974008207934336,1
NCT02785900,1.0,1
NCT00354744,0.3853211009174312,1
NCT01336205,0.3815165876777251,1
NCT02009865,0.037037037037037,1
NCT01400776,0.0872576177285318,1
NCT01436071,0.1612903225806451,1
NCT01629966,0.2362555720653789,1
NCT00275821,0.1388101983002833,1
NCT02472886,0.0196078431372549,1
NCT00798161,0.1330221703617269,1
NCT00117676,0.032,1
NCT01732913,0.7627118644067796,1
NCT00325442,0.0857142857142857,1
NCT03447262,0.9958419958419958,1
NCT00271817,0.1544607190412782,1
NCT00449696,0.0765171503957783,1
NCT01710657,0.113345521023766,1
NCT02491671,0.0923076923076923,1
NCT02079532,0.0960264900662251,1
NCT02585713,0.0433333333333333,1
NCT01515423,0.1712598425196849,1
NCT00591578,0.0941176470588235,1
NCT01102413,0.1054131054131054,1
NCT01942733,0.0681818181818181,1
NCT00908349,0.1635514018691588,1
NCT04109547,0.0403071017274472,1
NCT00542178,0.1774193548387097,1
NCT00303316,0.0109170305676855,1
NCT01934231,0.0,0
NCT00794664,0.1224489795918367,1
NCT02110264,0.2582781456953642,1
NCT02638337,0.109350237717908,1
NCT03663582,0.1428571428571428,1
NCT02451358,0.01,1
NCT02289352,0.0043290043290043,1
NCT00473434,0.5,1
NCT01292265,0.0,0
NCT01863186,0.1566265060240964,1
NCT01371838,0.1505235602094241,1
NCT02046369,0.0914285714285714,1
NCT02629965,0.0056179775280898,1
NCT00668707,0.5345557122708039,1
NCT02414958,0.0904109589041095,1
NCT04211363,0.1161731207289293,1
NCT02439957,1.0,1
NCT03561090,0.1535353535353535,1
NCT00605293,0.2178217821782178,1
NCT00460746,0.2,1
NCT01701401,0.0344827586206896,1
NCT00762853,0.0,0
NCT01975675,0.0029325513196479,1
NCT01157078,0.2225705329153605,1
NCT02729051,0.0587677725118483,1
NCT01862874,0.1387900355871886,1
NCT01144364,0.3762376237623762,1
NCT03219216,0.01,1
NCT00680901,0.273394495412844,1
NCT02150499,0.0,0
NCT01960842,0.0967741935483871,1
NCT03305016,0.0136986301369863,1
NCT03548584,0.1246376811594203,1
NCT01846442,0.0871559633027523,1
NCT00571519,1.0,1
NCT00595959,0.0307692307692307,1
NCT01002573,0.1525423728813559,1
NCT02422186,0.2666666666666666,1
NCT00546637,0.1288278775079197,1
NCT00853099,0.5526315789473685,1
NCT00739674,0.3054435483870967,1
NCT01908699,0.5604395604395604,1
NCT01186744,0.6156156156156156,1
NCT00843492,0.0176991150442477,1
NCT00994318,0.1709265175718849,1
NCT00550459,0.0701754385964912,1
NCT00630331,0.0491055769905296,1
NCT03464136,0.1424870466321243,1
NCT02020369,0.1851851851851851,1
NCT00928434,0.2531017369727047,1
