droupout_rate,Y/N
0.0,0
0.0,0
0.0,0
0.1333333333333333,1
0.0769230769230769,1
0.0,0
0.0579710144927536,1
0.04,1
0.0,0
0.0192307692307692,1
0.0,0
0.0344827586206896,1
0.0669642857142857,1
0.5155038759689923,1
0.2710526315789474,1
0.0,0
0.0063091482649842,1
0.0,0
0.0,0
0.0384615384615384,1
0.3345588235294117,1
0.4150943396226415,1
0.0745341614906832,1
0.1212121212121212,1
0.074074074074074,1
0.0,0
0.1794871794871795,1
0.0,0
0.6666666666666666,1
0.0,0
0.4666666666666667,1
0.0769230769230769,1
0.0867992766726944,1
0.6140350877192983,1
0.072289156626506,1
0.032258064516129,1
0.8461538461538461,1
0.0903954802259887,1
0.1333333333333333,1
0.0,0
0.0785714285714285,1
0.0,0
0.1239892183288409,1
0.15,1
0.0,0
0.2631578947368421,1
0.1,1
0.0,0
0.0,0
0.1320754716981132,1
0.043859649122807,1
0.0633333333333333,1
0.1481481481481481,1
0.0,0
1.0,1
0.1081081081081081,1
0.8333333333333334,1
0.0606060606060606,1
0.1,1
0.5,1
0.0,0
0.7727272727272727,1
0.2,1
0.0,0
0.0,0
0.0272727272727272,1
0.4012738853503185,1
0.0,0
0.8,1
0.0,0
0.1219512195121951,1
0.7266881028938906,1
0.0,0
0.04,1
0.4960474308300395,1
0.0,0
0.4528301886792453,1
0.0,0
0.0869565217391304,1
0.54,1
0.0,0
0.0142857142857142,1
0.0,0
0.3676470588235294,1
0.2941176470588235,1
0.0,0
0.5977777777777777,1
0.064516129032258,1
0.0,0
0.0,0
0.36,1
0.0,0
0.0,0
0.3333333333333333,1
0.2292191435768261,1
0.0612745098039215,1
0.0,0
0.13,1
0.0078431372549019,1
0.0,0
0.0387096774193548,1
0.0,0
0.175,1
0.0555555555555555,1
0.0,0
0.08,1
0.0555555555555555,1
0.0434782608695652,1
0.0,0
0.0358606557377049,1
0.4,1
0.2452830188679245,1
0.3921568627450979,1
0.2857142857142857,1
0.12,1
0.0,0
0.1180734536082474,1
0.2147852147852147,1
0.1368421052631579,1
0.5555555555555556,1
0.0,0
0.2272727272727272,1
0.2,1
0.0,0
0.1639344262295081,1
0.0,0
0.0422077922077922,1
0.015,1
0.0123456790123456,1
0.0,0
0.0,0
0.0769230769230769,1
0.0,0
0.0,0
0.2903225806451613,1
1.0,1
0.0,0
0.0,0
0.0193548387096774,1
0.0795454545454545,1
0.0,0
0.0806451612903225,1
0.1,1
0.0714285714285714,1
0.075,1
0.107871720116618,1
0.0,0
0.0,0
0.0294117647058823,1
0.0,0
0.3149350649350649,1
0.047486033519553,1
0.0,0
0.0,0
0.0804794520547945,1
0.0,0
0.0588235294117647,1
0.3461538461538461,1
0.6111111111111112,1
0.0,0
0.0179372197309417,1
0.0,0
0.0,0
0.0333333333333333,1
0.0769230769230769,1
0.0,0
0.0586245772266065,1
0.1,1
0.0,0
0.0165289256198347,1
0.1156462585034013,1
1.0,1
0.0,0
0.0535714285714285,1
0.1111111111111111,1
0.1014492753623188,1
0.2869565217391304,1
0.0,0
0.0,0
0.0961538461538461,1
0.0,0
0.0823529411764705,1
0.3103044496487119,1
0.0,0
0.5,1
0.025,1
0.0612244897959183,1
0.0207972270363951,1
1.0,1
0.2285714285714285,1
0.0,0
0.1249289907214542,1
1.0,1
0.3333333333333333,1
0.0952380952380952,1
0.1538461538461538,1
0.4761904761904761,1
0.1502145922746781,1
0.32,1
0.0384615384615384,1
0.0129870129870129,1
0.0,0
0.4682539682539682,1
0.0727272727272727,1
0.0304568527918781,1
0.0,0
0.0,0
0.1731207289293849,1
0.1671637744034707,1
0.15,1
0.0526315789473684,1
0.0,0
0.0443349753694581,1
0.15,1
0.0,0
0.0444444444444444,1
0.0,0
0.037037037037037,1
0.3905325443786982,1
0.2142857142857142,1
0.0,0
0.0,0
0.1636363636363636,1
0.0,0
0.0,0
0.11,1
0.016260162601626,1
0.0319148936170212,1
1.0,1
0.0,0
0.1111111111111111,1
0.0,0
0.1529850746268656,1
0.4142857142857143,1
0.0,0
0.0428571428571428,1
0.0,0
0.9984816276951108,1
0.24,1
0.3846153846153846,1
0.1226415094339622,1
0.6153846153846154,1
0.0,0
0.0,0
0.0,0
0.2558139534883721,1
0.094240837696335,1
0.2,1
0.3413654618473896,1
0.0825688073394495,1
0.0,0
0.1388888888888889,1
0.525,1
0.05,1
0.0208333333333333,1
0.0919540229885057,1
0.0964912280701754,1
0.0,0
0.0648148148148148,1
0.0344827586206896,1
0.0146666666666666,1
0.052863436123348,1
0.152317880794702,1
0.0,0
0.35,1
0.1063829787234042,1
0.1395348837209302,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0181818181818181,1
0.0,0
0.0,0
0.0736842105263157,1
0.0,0
0.3544303797468354,1
0.3052631578947368,1
0.4285714285714285,1
0.0476190476190476,1
0.2531645569620253,1
0.0831024930747922,1
0.027027027027027,1
0.0666666666666666,1
0.0,0
0.0,0
0.0378151260504201,1
0.4,1
0.0265486725663716,1
0.0,0
0.5,1
0.0597889800703399,1
0.0,0
0.0375,1
0.1666666666666666,1
0.4838709677419355,1
0.22007722007722,1
0.3076923076923077,1
0.0071942446043165,1
0.0,0
0.0,0
0.46,1
0.1,1
0.25,1
0.6166666666666667,1
0.2222222222222222,1
1.0,1
0.4742857142857143,1
0.0238095238095238,1
0.391304347826087,1
0.3214285714285714,1
0.1707317073170731,1
0.0172413793103448,1
0.5,1
0.0,0
0.0240384615384615,1
0.2058823529411764,1
0.1142857142857142,1
0.5185185185185185,1
0.0571428571428571,1
0.3902439024390244,1
0.0806754221388367,1
0.3529411764705882,1
0.199203187250996,1
0.4,1
0.0,0
0.1923076923076923,1
0.0,0
0.2599206349206349,1
0.0622222222222222,1
0.1547619047619047,1
0.1732283464566929,1
0.92,1
0.1794871794871795,1
0.0246913580246913,1
0.073170731707317,1
0.0,0
0.1176470588235294,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0481203007518797,1
0.3636363636363636,1
0.2,1
0.0406386066763425,1
0.6491228070175439,1
0.03125,1
0.0,0
0.1219512195121951,1
0.0,0
0.0067567567567567,1
0.1791044776119403,1
0.0769230769230769,1
0.0,0
0.1111111111111111,1
0.1984126984126984,1
0.2,1
0.0,0
0.0,0
1.0,1
0.0769230769230769,1
1.0,1
0.1481481481481481,1
0.0,0
0.1351351351351351,1
0.0,0
0.0209580838323353,1
0.0909090909090909,1
0.1176470588235294,1
0.125,1
0.1956521739130435,1
0.6078431372549019,1
0.075,1
0.0294117647058823,1
0.0639853747714808,1
0.07,1
0.1666666666666666,1
0.1428571428571428,1
0.4117647058823529,1
0.2166666666666666,1
0.0,0
0.1960784313725489,1
0.0958466453674121,1
0.1560150375939849,1
0.1012658227848101,1
0.0,0
0.0967238689547582,1
0.0,0
0.3097560975609756,1
0.2040816326530612,1
0.0,0
0.5714285714285714,1
0.0490196078431372,1
0.9761904761904762,1
0.1,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0849514563106796,1
0.0425531914893617,1
0.1228070175438596,1
0.0,0
0.0,0
0.0,0
0.1778711484593837,1
0.1267605633802817,1
0.0,0
0.0,0
0.2367491166077738,1
0.0230769230769229,1
0.0,0
0.0204081632653061,1
0.1304347826086956,1
0.0238095238095238,1
0.1074380165289256,1
1.0,1
0.0294117647058823,1
0.1324503311258278,1
0.0,0
0.0320102432778489,1
0.1311475409836065,1
0.1402714932126696,1
0.5609022556390978,1
1.0,1
0.024390243902439,1
0.0535714285714285,1
0.125,1
0.3,1
0.0116279069767441,1
0.0,0
0.0769230769230769,1
0.1132075471698113,1
0.1311475409836065,1
1.0,1
0.0909090909090909,1
0.0637254901960784,1
0.1576846307385229,1
0.675,1
0.0285714285714285,1
0.15,1
0.0,0
0.1464968152866242,1
0.0516431924882629,1
0.0,0
0.2142857142857142,1
0.0333333333333333,1
0.0588235294117647,1
0.0333333333333333,1
0.1621621621621621,1
0.032,1
0.0,0
0.0149750415973377,1
0.0,0
0.0526315789473684,1
0.0098039215686274,1
0.4790502793296089,1
0.0,0
0.06,1
0.0,0
0.1393442622950819,1
0.28,1
0.0,0
0.0,0
0.0133333333333333,1
0.2127659574468085,1
0.03125,1
0.0,0
0.0205882352941176,1
0.0,0
0.0897832817337461,1
0.0,0
0.0909090909090909,1
0.1764705882352941,1
0.1587301587301587,1
0.16,1
1.0,1
0.2666666666666666,1
0.025,1
0.0202739726027397,1
0.04,1
0.0560747663551401,1
0.3846153846153846,1
0.3888888888888889,1
1.0,1
0.0904255319148936,1
0.0579710144927536,1
0.0680076628352489,1
0.0,0
0.1666666666666666,1
0.0,0
0.5278688524590164,1
0.25,1
0.2532110091743119,1
0.2,1
0.0566037735849056,1
0.0163934426229508,1
0.0773333333333333,1
0.1568627450980392,1
0.0,0
0.0961538461538461,1
0.1831578947368421,1
0.0588235294117647,1
0.0555555555555555,1
0.0,0
0.0,0
1.0,1
1.0,1
0.0,0
0.0,0
0.0558823529411764,1
0.2857142857142857,1
0.0177514792899408,1
0.0,0
0.0,0
0.0422885572139303,1
0.125,1
0.0021224984839296,1
0.029296875,1
0.0,0
0.2510620220900594,1
0.0476190476190476,1
0.1042654028436018,1
0.0,0
0.144927536231884,1
0.3627254509018036,1
0.35,1
1.0,1
0.0,0
0.14,1
0.1764705882352941,1
0.1794871794871795,1
0.0137457044673539,1
0.0,0
0.072289156626506,1
0.0666666666666666,1
0.3314415437003405,1
0.2897196261682243,1
0.0,0
0.0588235294117647,1
0.2153846153846154,1
0.15,1
0.1538461538461538,1
0.0434782608695652,1
0.5454545454545454,1
0.4046822742474916,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.2021563342318059,1
0.0862068965517241,1
0.0,0
0.0602409638554216,1
0.0,0
0.1975609756097561,1
0.3669172932330827,1
0.0,0
0.185929648241206,1
0.0769230769230769,1
0.3225806451612903,1
0.1640316205533596,1
0.0,0
0.0,0
0.5,1
0.0384615384615384,1
0.0,0
0.01,1
0.1,1
0.0,0
0.0,0
0.1363636363636363,1
0.125,1
0.1685393258426966,1
0.1,1
0.3933333333333333,1
0.1769087523277467,1
0.0732159406858202,1
0.05,1
0.0967741935483871,1
0.0144787644787644,1
0.0,0
0.1666666666666666,1
0.0979166666666666,1
0.0,0
0.0909090909090909,1
0.0,0
0.0432098765432098,1
0.0,0
0.0172413793103448,1
0.7619047619047619,1
0.0,0
0.2,1
0.0666666666666666,1
0.0833333333333333,1
1.0,1
0.0463576158940397,1
0.0857142857142857,1
0.0052872249214061,1
0.4565217391304347,1
0.0,0
0.4423963133640553,1
0.6111111111111112,1
0.072,1
0.06,1
0.0,0
0.0,0
0.0075757575757575,1
0.2363636363636363,1
0.0,0
0.0935483870967742,1
0.0,0
0.0662650602409638,1
0.0,0
0.0625,1
0.0,0
0.2647058823529412,1
0.8045977011494253,1
0.0,0
0.1394422310756972,1
0.0,0
0.0,0
0.0202020202020202,1
0.36,1
0.1111111111111111,1
0.0828402366863905,1
0.3076923076923077,1
0.0,0
0.0779220779220779,1
0.1666666666666666,1
0.0,0
0.1296296296296296,1
0.0333333333333333,1
0.3013888888888889,1
0.4529914529914529,1
0.3921568627450979,1
0.1470588235294117,1
0.0,0
0.2184873949579832,1
0.0,0
0.2586460632818249,1
0.1166666666666666,1
0.4883720930232558,1
0.4583333333333333,1
0.0,0
0.0649350649350649,1
0.2571428571428571,1
0.5128205128205128,1
0.1577608142493638,1
0.1470588235294117,1
0.0229885057471264,1
0.2947368421052631,1
0.0,0
0.2222222222222222,1
0.2727272727272727,1
0.16,1
0.0991803278688524,1
0.3565217391304348,1
0.0168728908886389,1
0.0,0
0.1176470588235294,1
0.5681818181818182,1
0.0,0
0.0909090909090909,1
0.2493765586034912,1
0.1259259259259259,1
0.1788702928870293,1
0.3773584905660377,1
0.1129568106312292,1
0.8212290502793296,1
0.0208333333333333,1
0.2927536231884058,1
0.0909090909090909,1
0.3058035714285714,1
0.2061068702290076,1
0.0714285714285714,1
0.3125,1
0.4230769230769231,1
0.0,0
0.1515151515151515,1
0.064,1
0.2120141342756183,1
0.0,0
0.5,1
0.0,0
0.3835920177383592,1
0.1428571428571428,1
0.125,1
0.0571428571428571,1
0.0491803278688524,1
0.0,0
0.1910009182736455,1
0.0,0
0.0577689243027888,1
1.0,1
0.0,0
0.0,0
0.5,1
0.0,0
0.8474576271186439,1
0.0,0
0.1136363636363636,1
0.0066445182724252,1
0.0,0
0.0,0
0.3684210526315789,1
0.25,1
0.0372670807453416,1
0.3903225806451613,1
0.0,0
0.0,0
0.284313725490196,1
0.2304347826086956,1
0.25,1
0.086848635235732,1
0.3870967741935484,1
0.1428571428571428,1
0.1111111111111111,1
0.5454545454545454,1
1.0,1
0.2205882352941176,1
0.0238095238095238,1
0.0,0
0.0,0
0.0,0
0.32,1
0.0277777777777777,1
0.1640625,1
0.0,0
0.0,0
0.0973254086181277,1
0.2,1
0.5714285714285714,1
0.2333333333333333,1
0.0285714285714285,1
0.03125,1
0.0344827586206896,1
0.0,0
0.1475409836065573,1
0.0260869565217391,1
0.0714285714285714,1
0.1016949152542373,1
0.125,1
0.0,0
0.3979591836734694,1
0.2105263157894736,1
0.1851428571428571,1
0.065,1
0.0,0
0.0,0
0.5925925925925926,1
0.1463414634146341,1
0.2397959183673469,1
0.1891891891891892,1
0.4114671163575042,1
0.09,1
0.0078740157480314,1
0.0178571428571428,1
1.0,1
0.0,0
0.0153846153846153,1
0.3333333333333333,1
0.3902439024390244,1
0.0301507537688442,1
0.0967741935483871,1
0.0099108027750247,1
0.2631578947368421,1
0.0,0
0.0,0
0.5272727272727272,1
0.06,1
0.1133603238866396,1
0.1212121212121212,1
0.375,1
0.0,0
0.1543209876543209,1
0.0571428571428571,1
0.5682051282051283,1
0.125,1
0.6231707317073171,1
0.0452380952380952,1
0.0,0
0.144578313253012,1
0.0416666666666666,1
0.0,0
0.1546875,1
0.2307692307692307,1
0.1969696969696969,1
0.0670731707317073,1
0.0163934426229508,1
0.2307692307692307,1
0.0166666666666666,1
0.2307692307692307,1
0.1012145748987854,1
0.1191919191919192,1
0.0405576679340937,1
0.0576923076923076,1
0.0,0
0.1282051282051282,1
0.0432033719704952,1
0.25,1
0.5941737820190859,1
0.3783783783783784,1
0.4166666666666667,1
0.0,0
0.8904899135446686,1
0.0,0
0.0240549828178694,1
0.2145251396648044,1
0.0399002493765586,1
0.0272727272727272,1
0.0,0
0.112781954887218,1
0.0454545454545454,1
0.2203389830508474,1
0.1333333333333333,1
0.0,0
0.4705882352941176,1
0.0416666666666666,1
0.1065573770491803,1
0.0,0
0.0112359550561797,1
0.1521739130434782,1
0.3018867924528302,1
0.1396396396396396,1
0.0555555555555555,1
0.8571428571428571,1
0.0,0
0.1818181818181818,1
0.0,0
0.0693069306930693,1
0.0,0
0.0,0
0.0303030303030303,1
0.2648401826484018,1
0.1303418803418803,1
0.3846153846153846,1
0.0,0
0.0426356589147286,1
0.0080645161290322,1
0.0,0
0.0050041701417848,1
0.0,0
0.3202380952380952,1
0.1176470588235294,1
0.0114155251141552,1
0.0,0
0.3076923076923077,1
0.0204081632653061,1
1.0,1
0.0,0
0.2179487179487179,1
0.0,0
0.175,1
0.1659090909090909,1
0.15,1
0.0869565217391304,1
0.2203389830508474,1
0.2361111111111111,1
0.0,0
0.0,0
0.3333333333333333,1
0.1666666666666666,1
0.2884263494967978,1
0.2121212121212121,1
0.0,0
0.1036036036036036,1
0.0268456375838926,1
0.1,1
0.1711711711711711,1
0.5517241379310345,1
0.1153846153846153,1
0.0,0
0.0,0
0.0,0
0.25,1
0.0,0
0.0615384615384615,1
0.4,1
0.0174672489082969,1
0.0,0
0.2676056338028169,1
0.0,0
0.0,0
0.0147928994082839,1
0.0182926829268292,1
0.2941176470588235,1
0.0790960451977401,1
1.0,1
0.0888888888888888,1
0.0,0
0.0918367346938775,1
0.0,0
0.24,1
0.1923076923076923,1
0.2330293819655521,1
0.0,0
0.0,0
0.3863636363636363,1
0.0,0
0.0504731861198738,1
0.4191919191919191,1
0.0,0
0.1100917431192659,1
0.2,1
0.1,1
0.0,0
0.42,1
0.0625,1
0.0689655172413793,1
0.0,0
0.0,0
0.1033057851239669,1
0.0416666666666666,1
1.0,1
0.075,1
0.0,0
0.1551724137931034,1
1.0,1
0.0,0
0.0,0
0.44,1
0.0196078431372549,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0230607966457023,1
0.0,0
0.2473118279569892,1
0.0106837606837606,1
0.0,0
0.3,1
0.1728395061728395,1
0.0,0
0.1752577319587628,1
0.0882352941176469,1
0.0,0
0.0734463276836158,1
0.0846681922196796,1
0.0535714285714285,1
0.0526315789473684,1
0.2894736842105263,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0083333333333333,1
0.4598337950138504,1
0.054054054054054,1
0.1806451612903225,1
0.1875,1
0.25,1
0.4,1
0.1388888888888889,1
0.0,0
0.0033112582781456,1
0.0196078431372549,1
0.0026075619295958,1
0.24,1
0.054054054054054,1
0.25,1
0.0,0
0.0,0
0.2005730659025787,1
0.0897435897435897,1
0.0760869565217391,1
0.03125,1
0.1070110701107011,1
0.1855036855036855,1
0.0,0
0.9117647058823528,1
0.0092946965554948,1
0.0766773162939297,1
0.2105263157894736,1
0.0588235294117647,1
0.0,0
0.2133333333333333,1
0.0802919708029197,1
0.1842105263157894,1
0.0,0
0.0,0
0.0,0
0.0588235294117647,1
0.2748691099476439,1
0.0,0
0.2777777777777778,1
0.3333333333333333,1
0.375,1
0.3014804845222072,1
0.0297029702970297,1
0.0,0
0.0,0
0.0,0
0.06,1
0.1839080459770115,1
0.0,0
0.0,0
0.0,0
0.034090909090909,1
0.0678733031674208,1
0.0,0
0.4137931034482758,1
0.1481481481481481,1
0.0182648401826484,1
0.0476190476190476,1
0.4705882352941176,1
0.0655737704918032,1
0.1388888888888889,1
0.0609480812641083,1
0.0,0
0.2088353413654618,1
0.0,0
0.5,1
0.3670411985018726,1
0.0,0
0.1847826086956521,1
0.0,0
0.238095238095238,1
0.0769230769230769,1
0.3770491803278688,1
0.064516129032258,1
0.0,0
0.2130801687763713,1
0.0,0
0.3571428571428571,1
0.1052631578947368,1
0.0,0
0.0277777777777777,1
0.0434782608695652,1
0.15,1
0.1,1
0.0,0
0.0066666666666666,1
0.0383386581469648,1
0.0,0
0.125,1
0.0844327176781002,1
0.3203883495145631,1
0.0454545454545454,1
0.2251082251082251,1
0.0,0
0.1454545454545454,1
0.0,0
0.0515463917525773,1
0.0,0
0.0952380952380952,1
0.1095890410958904,1
0.0125,1
0.4829268292682926,1
0.2222222222222222,1
0.2,1
0.0476190476190476,1
0.0,0
0.0396039603960396,1
0.0,0
0.0744920993227991,1
0.6022727272727273,1
0.075,1
0.0681818181818181,1
0.0394736842105263,1
0.1794871794871795,1
0.0476190476190476,1
0.0795454545454545,1
0.1851851851851851,1
0.3333333333333333,1
0.1952380952380952,1
0.76,1
1.0,1
0.2096774193548387,1
0.1818181818181818,1
0.0606060606060606,1
0.0,0
0.027027027027027,1
0.3076923076923077,1
0.1265822784810126,1
0.1209677419354838,1
0.0333333333333333,1
0.0,0
0.201329534662868,1
0.0,0
0.2428571428571428,1
0.0,0
0.0666666666666666,1
0.1317829457364341,1
0.0,0
0.0396825396825396,1
0.4158415841584158,1
0.0,0
0.0048076923076923,1
0.1428571428571428,1
0.0,0
0.0,0
0.515625,1
0.1739130434782608,1
0.2488888888888888,1
0.0,0
0.3185078909612625,1
0.064516129032258,1
0.1007194244604316,1
0.1231310466138962,1
0.203883495145631,1
0.0,0
0.0,0
0.173076923076923,1
0.5172413793103449,1
0.603448275862069,1
0.0,0
0.1428571428571428,1
0.430379746835443,1
0.0666666666666666,1
0.0,0
0.0,0
0.0,0
0.072,1
0.375,1
0.0447154471544715,1
0.0,0
0.1428571428571428,1
0.025,1
0.994227353463588,1
0.125,1
0.1611154144074361,1
0.025,1
0.0,0
0.0967741935483871,1
0.0344827586206896,1
1.0,1
0.1515151515151515,1
0.0526315789473684,1
0.0909090909090909,1
0.1612903225806451,1
0.0934579439252336,1
0.0105740181268882,1
0.0,0
0.0,0
0.2892561983471074,1
1.0,1
0.1818181818181818,1
0.1777777777777777,1
0.0348258706467661,1
0.0,0
0.055,1
0.0542299349240779,1
0.0617283950617283,1
0.2105263157894736,1
0.0046511627906976,1
0.28,1
0.0396825396825396,1
0.0,0
0.0422535211267605,1
0.453125,1
0.125,1
0.1290322580645161,1
0.0909090909090909,1
0.2133333333333333,1
0.0512820512820512,1
0.0,0
0.02,1
0.1,1
0.3583333333333333,1
0.1,1
0.0,0
0.2352941176470588,1
0.05,1
0.25,1
0.5098039215686274,1
0.2258064516129032,1
0.0465116279069767,1
0.1067961165048543,1
0.5531914893617021,1
0.0431654676258992,1
0.2857142857142857,1
0.0125,1
0.0,0
0.0,0
0.6896551724137931,1
0.0439024390243902,1
0.1839080459770115,1
0.1195219123505976,1
0.0303030303030303,1
0.0,0
0.0325,1
0.0,0
0.1764705882352941,1
0.3,1
0.1739130434782608,1
0.0,0
0.1136363636363636,1
0.2,1
0.3386627906976744,1
1.0,1
0.6666666666666666,1
0.0,0
0.0,0
0.0595238095238095,1
0.0,0
0.0,0
0.2,1
0.1123595505617977,1
0.2272727272727272,1
0.0666666666666666,1
0.032051282051282,1
0.0769230769230769,1
0.1926605504587156,1
0.1018518518518518,1
0.2464788732394366,1
0.1451612903225806,1
0.0387596899224806,1
0.3333333333333333,1
0.2,1
0.0930232558139534,1
0.1578947368421052,1
0.0705521472392638,1
0.0,0
0.0175438596491228,1
0.4,1
0.08,1
0.0,0
0.0434782608695652,1
0.0769230769230769,1
0.0149842271293375,1
0.0,0
0.1276595744680851,1
0.0363636363636363,1
0.125,1
0.0584415584415584,1
0.2449799196787148,1
0.0,0
0.2933333333333333,1
0.0,0
0.0331491712707182,1
0.0693069306930693,1
0.0,0
0.3333333333333333,1
0.4363636363636363,1
0.1,1
0.25,1
0.0349650349650349,1
0.0083333333333333,1
0.0644067796610169,1
0.0,0
0.0,0
0.3473684210526316,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0526315789473684,1
0.48,1
0.1079136690647482,1
0.0824742268041237,1
0.0344827586206896,1
0.0595238095238095,1
0.0078125,1
0.4244897959183673,1
0.5,1
0.0,0
0.1808510638297872,1
0.0,0
0.0357142857142857,1
0.0,0
0.0,0
0.02,1
0.0434782608695652,1
0.0344827586206896,1
0.0428571428571428,1
0.0666666666666666,1
0.0303030303030303,1
0.0769230769230769,1
0.074074074074074,1
0.993103448275862,1
0.125,1
0.037037037037037,1
0.024390243902439,1
0.1490683229813664,1
0.0,0
0.0158730158730158,1
0.25,1
0.0,0
0.1612903225806451,1
0.03,1
0.3897058823529412,1
0.0,0
1.0,1
0.0,0
0.0916666666666666,1
0.2179487179487179,1
0.0,0
0.1111111111111111,1
0.1666666666666666,1
0.125,1
0.0714285714285714,1
0.1666666666666666,1
0.02,1
0.1910828025477707,1
0.0,0
0.0,0
0.036231884057971,1
0.175,1
0.0571428571428571,1
0.0,0
0.5,1
0.0,0
0.027027027027027,1
0.0277777777777777,1
0.3132530120481928,1
0.2666666666666666,1
0.5555555555555556,1
0.1033834586466165,1
0.1259500542888165,1
0.0,0
0.0135135135135135,1
0.1834862385321101,1
0.0,0
0.5483870967741935,1
0.0,0
0.3,1
0.0,0
0.04,1
0.2809523809523809,1
0.1333333333333333,1
0.037037037037037,1
0.1646489104116222,1
0.0,0
0.2091503267973856,1
0.1090909090909089,1
0.0,0
0.2121212121212121,1
0.5,1
0.1083333333333333,1
0.3623853211009174,1
0.1407407407407407,1
0.0,0
0.0,0
0.0,0
0.015625,1
0.0847457627118644,1
0.0214285714285714,1
0.0941176470588235,1
0.1,1
0.2702702702702703,1
0.2767624020887728,1
0.0256410256410256,1
1.0,1
0.2554890219560878,1
0.044776119402985,1
0.1176470588235294,1
0.1428571428571428,1
0.1490384615384615,1
0.1444444444444444,1
0.1162790697674418,1
0.1970705725699068,1
0.074074074074074,1
0.0485436893203883,1
0.2352941176470588,1
0.25,1
0.3128491620111732,1
0.3272727272727272,1
0.0392156862745098,1
0.0,0
0.0697674418604651,1
0.02,1
0.0,0
0.0777027027027027,1
0.0526315789473684,1
0.1794871794871795,1
0.1767441860465116,1
0.16,1
0.1136363636363636,1
0.1187084520417853,1
0.0714285714285714,1
0.0150375939849624,1
0.0258064516129032,1
0.05,1
0.1543209876543209,1
0.0166666666666666,1
0.01,1
0.0,0
0.1351351351351351,1
0.0166666666666666,1
0.4411764705882353,1
0.046875,1
0.3132530120481928,1
0.2222222222222222,1
0.2261904761904762,1
0.1447084233261339,1
0.0536912751677852,1
0.0,0
0.0,0
0.0517241379310344,1
0.0,0
0.15,1
0.0831408775981524,1
0.125,1
0.1846153846153846,1
0.125,1
0.0,0
0.3870967741935484,1
0.7368421052631579,1
0.0,0
0.1405228758169934,1
0.217391304347826,1
0.5714285714285714,1
0.3636363636363636,1
0.0,0
0.324074074074074,1
0.1666666666666666,1
0.28125,1
0.2391304347826087,1
0.0132743362831858,1
0.05,1
0.0909090909090909,1
0.25,1
0.0,0
0.0,0
0.0607142857142857,1
0.0,0
0.4153846153846154,1
0.125,1
0.0333333333333333,1
0.0,0
0.0588235294117647,1
0.25,1
0.2,1
1.0,1
0.0,0
0.0808080808080808,1
0.1,1
0.2857142857142857,1
0.4814814814814814,1
0.15,1
0.0657894736842105,1
0.2,1
0.0359712230215827,1
0.218978102189781,1
0.0329670329670329,1
0.0181818181818181,1
0.1864406779661017,1
0.0294117647058823,1
0.0582415111310996,1
0.0909090909090909,1
0.05,1
0.0,0
0.2195121951219512,1
0.0130718954248366,1
0.4285714285714285,1
0.0120481927710843,1
0.0526315789473684,1
0.0333333333333333,1
0.6227303295225286,1
0.0290456431535269,1
0.1111111111111111,1
0.1052631578947368,1
0.0434782608695652,1
0.0,0
0.75,1
0.12,1
0.0555555555555555,1
0.1596244131455399,1
0.1547619047619047,1
0.2280701754385964,1
0.0,0
0.0,0
0.0,0
0.064516129032258,1
0.2289156626506024,1
0.0555555555555555,1
0.64,1
0.0925925925925925,1
0.26,1
0.0,0
0.0466970387243735,1
0.1074561403508772,1
0.3,1
0.2840909090909091,1
0.0,0
0.1847222222222222,1
0.0,0
0.4,1
0.0,0
0.1692307692307692,1
0.5205128205128206,1
0.0931054802592809,1
0.1104761904761904,1
0.0,0
0.125,1
0.3846153846153846,1
0.0,0
0.1666666666666666,1
0.2739999999999999,1
0.0909090909090909,1
0.0,0
0.0,0
0.04,1
0.2162162162162162,1
0.0428571428571428,1
0.140625,1
0.125,1
0.3623188405797101,1
0.7962962962962963,1
0.2077294685990338,1
0.0,0
0.0,0
0.2419354838709677,1
0.0117647058823529,1
0.0,0
0.0597826086956521,1
0.2874251497005988,1
0.0,0
0.0161290322580645,1
0.254957507082153,1
0.0,0
0.1111111111111111,1
0.0,0
0.1666666666666666,1
0.0818181818181818,1
0.1656050955414012,1
0.4,1
0.075,1
0.5,1
1.0,1
0.1290322580645161,1
0.6222222222222222,1
0.6774193548387096,1
0.1522198731501057,1
0.8744186046511628,1
0.176,1
0.1167883211678832,1
0.0704225352112676,1
0.0707070707070707,1
0.1120356612184249,1
0.0,0
0.0952380952380952,1
0.0,0
0.1489361702127659,1
0.0789473684210526,1
0.0,0
0.0666666666666666,1
0.2,1
0.0823529411764705,1
0.0,0
0.0263157894736842,1
0.065,1
0.1297468354430379,1
0.1,1
0.2142857142857142,1
0.4078212290502793,1
0.0685944855413584,1
0.1,1
0.1224489795918367,1
0.1441048034934497,1
0.0,0
0.0,0
0.0,0
0.0975609756097561,1
0.0845070422535211,1
0.8142857142857143,1
0.0,0
0.2647058823529412,1
0.0121951219512195,1
0.0,0
0.09375,1
0.0909090909090909,1
0.1037735849056603,1
